imdb_id,title,budget,genres,popularity,production_companies,release_date,revenue,runtime,Name,Black,East Asian,Hispanic/Latino,South Asian,White,Other,Male,Female
tt0083015,S.O.B.,0,"[{'id': 35, 'name': 'Comedy'}]",2.648622,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Lorimar Film Entertainment', 'id': 1176}, {'name': 'Artista Management', 'id': 8844}, {'name': 'Geoffrey Productions', 'id': 15152}]",1981-07-01,0.0,121.0,sob_tt0083015,0.0,0.0,0.0121884880575978,0.0,0.9901337091920313,0.0049331454039846,0.8069388960963892,0.1930611039036107
tt0181689,Minority Report,102000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",20.666063,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Cruise/Wagner Productions', 'id': 44}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Blue Tulip Productions', 'id': 766}, {'name': 'Ronald Shusett/Gary Goldman', 'id': 26265}, {'name': 'Digital Image Associates', 'id': 76068}]",2002-06-20,358372926.0,145.0,minority_report,0.0265443462452162,0.0001978413144607,0.0140513165231871,0.0188995745265939,0.9452781618326674,0.0,0.7857888942212686,0.2142111057787313
tt0280590,Mr. Deeds,50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6.674356,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Out of the Blue... Entertainment', 'id': 879}, {'name': 'Happy Madison Productions', 'id': 2608}]",2002-06-28,171269535.0,96.0,mr_deeds,0.0205663608250057,0.0,0.0299392576311328,0.0291691159557338,0.9421967780134772,0.0079374004310748,0.7725743795637217,0.2274256204362783
tt0104897,Mo' Money,17000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",1.755586,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]",1992-07-24,0.0,97.0,mo.money_tt0104897,0.6808966402739134,0.0,0.0850460089878023,0.0014155788572651,0.3216038947143165,0.0088337256580355,0.8588824655286903,0.1411175344713097
tt0308506,Like Mike,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",5.422624,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Josephson Entertainment', 'id': 1894}, {'name': 'NBA Entertainment', 'id': 4396}, {'name': 'Heller Highwater Productions', 'id': 11015}, {'name': 'Like Mike Productions', 'id': 11016}]",2002-07-03,0.0,99.0,like.mike_tt0308506,0.6521742316005423,0.0392808733560464,0.03385353701872,0.0,0.3080933802249331,0.0,0.9124844921058446,0.0875155078941554
tt0120912,Men in Black II,140000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",16.775716,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]",2002-07-03,441818803.0,88.0,men_in_black_2,0.4792648542383403,0.0003095441337506,0.0636393422833837,0.0028979883942505,0.523822826939824,0.0028979883942505,0.8535552168854367,0.1464447831145633
tt0253556,Reign of Fire,60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",13.067306,"[{'name': 'The Zanuck Company', 'id': 80}, {'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'World 2000 Entertainment', 'id': 7692}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Tripod Entertainment', 'id': 22902}]",2002-07-12,43061982.0,101.0,reign.of.fire_tt0253556,0.0,0.0,0.0120309004179154,0.0080206002786103,0.9791168896956391,0.0040103001393051,0.8250394351385864,0.1749605648614136
tt0257044,Road to Perdition,80000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",13.426684,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'The Zanuck Company', 'id': 80}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",2002-07-12,181001478.0,117.0,road_to_perdition,0.0054145565041238,0.0,0.0241373655525008,0.0069338735349442,0.984076592871268,0.0023112911783147,0.9677320856047203,0.0322679143952797
tt0295178,Austin Powers in Goldmember,63000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",8.786653,"[{'name': 'New Line Cinema', 'id': 12}, {'name': ""Eric's Boy"", 'id': 595}, {'name': 'Team Todd', 'id': 598}, {'name': 'Moving Pictures', 'id': 15888}, {'name': 'Gratitude International', 'id': 52943}]",2002-07-26,296655431.0,94.0,goldmember,0.1205160006003681,0.0039592697627755,0.0334310248125824,0.0526609737022964,0.8100324672759875,0.0006556651841787,0.8015519480519481,0.1984480519480519
tt0088286,Top Secret!,9000000,"[{'id': 35, 'name': 'Comedy'}]",5.971241,"[{'name': 'Paramount Pictures', 'id': 4}]",1984-06-08,20458340.0,90.0,top.secret_tt0088286,0.0602647235777792,0.0041023241304008,0.0317813133676493,0.0078726296321055,0.909901508567863,0.0,0.8257710600799509,0.174228939920049
tt0286106,Signs,72000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",11.211568,"[{'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Blinding Edge Pictures', 'id': 12236}]",2002-08-02,408247917.0,106.0,signs,0.0,0.0,0.0020312400076741,0.014273837692652,0.9841401803414978,0.0,0.8195995065598064,0.1804004934401936
tt0287717,Spy Kids 2: The Island of Lost Dreams,38000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",7.164131,"[{'name': 'Dimension Films', 'id': 7405}]",2002-08-07,119723358.0,100.0,spy.kids.2.isla_tt0287717,0.001856260947943,0.0018537099709188,0.1893709290658322,0.0037167735242597,0.829717181680584,0.0023622047244094,0.613022830586383,0.3869771694136171
tt0295701,xXx,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",12.722381,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Original Film', 'id': 333}, {'name': 'Revolution Studios', 'id': 497}]",2002-08-09,277448382.0,124.0,xxx,0.2903305998942622,0.0,0.2840054443807016,0.0193477991878423,0.7560939943081472,0.0009775138078043,0.8071935062511663,0.1928064937488337
tt0102059,Hot Shots!,26000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",11.026793,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",1991-07-31,181096164.0,84.0,hot_shots,0.0285842423922649,0.0,0.0325348564192531,0.0,0.9546200419464188,0.0106145546160847,0.8409381001801286,0.1590618998198714
tt0090966,Down and Out in Beverly Hills,14000000,"[{'id': 35, 'name': 'Comedy'}]",9.970485,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Silver Screen Partners II', 'id': 10531}]",1986-01-31,62134225.0,103.0,down_and_out_in_beverly_hills,0.0141222911463787,0.0171594296302263,0.0131833114029198,0.0,0.951477393771763,0.0040575740487123,0.6625901035402175,0.3374098964597825
tt0094025,Stakeout,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8.376319,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Silver Screen Partners II', 'id': 10531}]",1987-08-05,0.0,116.0,stakeout,0.0786938197586309,0.0,0.0225174500282076,0.0,0.917659096691408,0.0,0.7689141961262507,0.2310858038737493
tt0083336,Wolfen,17000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",2.522474,"[{'name': 'Orion Pictures Corporation', 'id': 14150}, {'name': 'King-Hitzig Productions', 'id': 19048}]",1981-07-24,10626725.0,115.0,wolfen,0.1499993607527774,0.0,0.0478220847130419,0.0207282304358387,0.8359717197028779,0.0,0.8346995377503852,0.1653004622496147
tt0303714,Barbershop,12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.498789,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",2002-04-01,75781642.0,102.0,barbershop_tt0303714,0.9413647384396756,0.0057609962540747,0.0029294257702208,0.0,0.0845457208568882,0.0,0.8888974538382173,0.1111025461617826
tt0256415,Sweet Home Alabama,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8.587129,"[{'name': 'Touchstone Pictures', 'id': 9195}]",2002-09-26,180622424.0,108.0,sweet_home_alabama,0.0046644295302013,0.0,0.0184548844146159,0.0,0.9791081282624908,0.0028247576435495,0.4645294667384101,0.5354705332615899
tt0290095,The Tuxedo,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",6.023213,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}, {'name': 'Blue Train Productions', 'id': 67173}]",2002-09-27,0.0,98.0,tuxedo_tt0290095,0.0093093679789,0.5045032724430986,0.0615824948715444,0.0093982612093386,0.4365947054801211,0.0093982612093386,0.7338203322028003,0.2661796677971997
tt0289765,Red Dragon,78000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2.968157,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",2002-09-29,209196298.0,124.0,red_dragon,0.0177634332930905,0.0185424035235662,0.001715069191242,4.186054976855363e-05,0.9620840487038396,0.0,0.8211622400365162,0.1788377599634838
tt0298130,The Ring,48000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",13.740965,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'BenderSpink', 'id': 6363}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]",2002-10-18,249348933.0,115.0,ring,0.0,0.0041538601990201,0.0131604840591176,4.057494699897548e-05,0.9968655853443292,0.0,0.2982657249565507,0.7017342750434493
tt0086361,Staying Alive,22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",4.860672,"[{'name': 'Paramount Pictures', 'id': 4}]",1983-07-11,64892670.0,93.0,staying_alive,0.0,0.0,0.0177665358850467,0.0,1.0,0.0,0.5641264749400077,0.4358735250599923
tt0081751,Wholly Moses,0,"[{'id': 35, 'name': 'Comedy'}]",9.389486,[],1980-06-13,14155617.0,103.0,wholly.moses_tt0081751,0.0373725303233875,0.0008315326080899,0.0612541715941526,0.0196973543270034,0.9399364741283764,0.0,0.8781797073462303,0.1218202926537696
tt0081777,Xanadu,20000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",3.782547,"[{'name': 'Universal Pictures', 'id': 33}]",1980-08-08,22471595.0,96.0,xanadu,0.0011703303093742,0.0,0.0043949174226564,0.0003401953942777,0.9962069667364504,0.0,0.732876444606585,0.2671235553934151
tt0081974,Absence of Malice,12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",3.21594,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Mirage Enterprises', 'id': 932}]",1981-12-18,40716963.0,116.0,absence_of_malice,0.0,0.0089493100150293,0.0,0.0,0.9910506899849711,0.0,0.6164605216246606,0.3835394783753393
tt0082001,All Night Long,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.708186,"[{'name': 'Universal Pictures', 'id': 33}]",1981-03-06,10000000.0,87.0,all.night.long_tt0082001,0.0,0.0,0.0116124241415512,0.0,0.9948326633037158,0.0,0.66171376551639,0.3382862344836099
tt0082200,Continental Divide,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2.931013,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]",1981-09-18,15578237.0,103.0,continental_divide,0.0090769164377058,0.0,0.0614878375073723,0.0013536257318353,0.986983759368212,0.0,0.7170448782508696,0.2829551217491303
tt0082329,Endless Love,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",5.786435,"[{'name': 'Universal Pictures', 'id': 33}]",1981-07-17,32492674.0,116.0,endless.love_tt0082329,0.0012048628046026,0.0,0.0024097256092053,0.0,0.9958046568760271,0.0035929117216712,0.5901293194084251,0.4098706805915749
tt0082334,The Entity,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.302682,"[{'name': 'American Cinema Productions', 'id': 4112}]",1982-09-30,13277558.0,125.0,entity_tt0082334,0.0064204619600678,0.0017538822915307,0.1182365479142198,0.0114106746704945,0.9296315629213974,0.0,0.437721225948231,0.562278774051769
tt0082405,The Four Seasons,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.531501,"[{'name': 'Universal Pictures', 'id': 33}]",1981-05-22,0.0,107.0,four_seasons,0.0,0.0,0.0276070855880255,0.0,0.9907976381373242,0.0,0.5586362978177977,0.4413637021822024
tt0082449,Ghost Story,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",7.878735,"[{'name': 'Universal Pictures', 'id': 33}]",1981-12-18,0.0,110.0,ghost.story_tt0082449,0.0,0.0,0.0072689302691958,0.0,1.0,0.0,0.7932140725512302,0.2067859274487698
tt0082477,Gregory's Girl,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3.018382,"[{'name': 'National Film Finance Corporation (NFFC)', 'id': 11493}, {'name': 'Lake Films', 'id': 13765}, {'name': 'Scottish Television (STV)', 'id': 13766}]",1981-04-23,0.0,91.0,gregorys.girl_tt0082477,0.0,0.0,0.0,0.0,1.0,0.0,0.6912657099306894,0.3087342900693106
tt0082497,The Hand,6500000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2.12989,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Orion Pictures Corporation', 'id': 14150}]",1981-04-24,566736.0,104.0,hand_tt0082497,0.0,0.0,0.0,0.0,1.0,0.0,0.6380661718804189,0.361933828119581
tt0082507,Heartbeeps,10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",1.08281,"[{'name': 'Universal Pictures', 'id': 33}]",1981-12-18,2154696.0,79.0,heartbeeps_tt0082507,0.0008374528791675,0.0201259565246834,0.1522538994605088,0.0,0.9313288639082644,0.0,0.6148829905563674,0.3851170094436326
tt0082648,The Legend of the Lone Ranger,18000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",1.38292,"[{'name': 'ITC Entertainment', 'id': 1584}]",1981-08-20,2945600.0,98.0,legend_of_the_lone_ranger_fs,0.0,0.0,0.080330897446424,0.0255234419903111,0.9134760653584044,0.0307968634534855,0.8950566480466493,0.1049433519533507
tt0082764,Modern Romance,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2.258556,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]",1981-03-13,0.0,93.0,modern.romance_tt0082764,0.0,0.0059108667842201,0.0236075095944404,0.0,0.99408913321578,0.0,0.8428916928839456,0.1571083071160544
tt0082801,Neighbors,8500000,"[{'id': 35, 'name': 'Comedy'}]",3.950775,"[{'name': 'Columbia Pictures', 'id': 5}]",1981-12-18,29916207.0,94.0,neighbors_tt0082801,0.0,0.0,0.0522641774190315,0.0,1.0,0.0,0.7103009997872793,0.2896990002127207
tt0082894,Pennies from Heaven,22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",8.031761,"[{'name': 'SLM Production Group', 'id': 396}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Hera Productions', 'id': 16192}]",1981-12-11,9171289.0,108.0,pennies.from.heaven_tt0082894,0.0147195002785362,0.0,0.1471192043908275,0.0147195002785362,0.8859617720386116,0.0073597501392681,0.5866847707064956,0.4133152292935044
tt0304669,The Santa Clause 2,65000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",5.205729,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Outlaw Productions', 'id': 889}, {'name': 'Boxing Cat Films', 'id': 12626}]",2002-10-31,172855065.0,104.0,santa_clause_2,0.0103546930474647,0.0003041949605322,0.017166764330771,0.0003041949605322,0.9745148391989245,0.0224819895901554,0.7403391580747697,0.2596608419252303
tt0298203,8 Mile,41000000,"[{'id': 18, 'name': 'Drama'}]",8.374355,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Mikona Productions GmbH & Co. KG', 'id': 24}]",2002-11-08,215000000.0,110.0,8_mile,0.3878737642033422,0.0086333329299725,0.0171498929077069,0.0,0.6104768934764458,0.0,0.8621611637847632,0.1378388362152368
tt0297884,Far from Heaven,13500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10.107519,"[{'name': 'Clear Blue Sky Productions', 'id': 7449}]",2002-09-01,29027914.0,107.0,far.from.heaven_tt0297884,0.1992775868530375,0.0,0.0,0.0,0.8007224131469625,0.0,0.3674972219178939,0.632502778082106
tt0295297,Harry Potter and the Chamber of Secrets,100000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",29.741452,"[{'name': '1492 Pictures', 'id': 436}, {'name': 'Heyday films', 'id': 437}, {'name': 'Warner Bros.', 'id': 6194}]",2002-11-13,876688482.0,161.0,harry_potter_chamber_of_secrets,0.009605756258432,0.0,0.0070418228151701,0.0,0.9883795532903604,0.0,0.8244770281243924,0.1755229718756076
tt0082969,Raggedy Man,0,"[{'id': 18, 'name': 'Drama'}]",0.725026,[],1981-09-18,0.0,94.0,raggedy.man_tt0082969,0.0,0.0,0.0,0.0,1.0,0.0,0.5257001200759189,0.474299879924081
tt0082970,Ragtime,0,"[{'id': 18, 'name': 'Drama'}]",6.154039,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Dino De Laurentiis Company', 'id': 10308}]",1981-11-20,0.0,155.0,ragtime_tt0082970,0.2351944939913157,0.0033187395275931,0.0159727101838339,0.0,0.7544114732536983,0.0025878481043066,0.7939676668504702,0.2060323331495298
tt0083006,Rollover,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",5.692818,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'IPC Films', 'id': 630}, {'name': 'Warner Bros.', 'id': 6194}]",1981-10-11,10217873.0,116.0,rollover_tt0083006,0.0,0.0,0.0244344635408553,0.0,0.9870398255361136,0.0043468854388424,0.6663113967845343,0.3336886032154657
tt0083064,Sharky's Machine,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2.633399,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Deliverance Productions', 'id': 11593}]",1981-12-18,35610100.0,122.0,sharkys_machine_fs,0.1440158022326639,0.0,0.1000800586598031,0.0,0.8070960404632928,0.0,0.9071762553364504,0.0928237446635495
tt0083113,Sphinx,14000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0.627368,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'S & L Films', 'id': 78905}]",1981-02-11,439564.0,118.0,sphinx_tt0083113,0.0,0.0,0.1458595988538682,0.0,0.9318611617608747,0.0,0.4973466910977322,0.5026533089022678
tt0083133,Student Bodies,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",2.142083,"[{'name': 'Paramount Pictures', 'id': 4}]",1981-08-07,0.0,86.0,student.bodies_tt0083133,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
tt0246460,Die Another Day,140000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",12.996474,"[{'name': 'Eon Productions', 'id': 7576}]",2002-11-17,431971116.0,133.0,die_another_day,0.1302567141288624,0.1289731434845501,0.001484863800345,0.0116671604594015,0.7960116070339319,0.0,0.741686283074882,0.2583137169251179
tt0287467,Talk to Her,9285469,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.648278,"[{'name': 'Vía Digital', 'id': 357}, {'name': 'Good Machine', 'id': 10565}, {'name': 'El Deseo S.A.', 'id': 11736}, {'name': 'Antena 3 Televisión', 'id': 11737}]",2002-03-14,51001550.0,112.0,talk.to.her_tt0287467,0.0,0.0108477970627503,0.1013874354995851,0.0,0.939448092952766,0.0445819651427128,0.6988549200087661,0.3011450799912338
tt0084749,The Sword and the Sorcerer,4000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",3.523637,"[{'name': 'Sorcerer Productions', 'id': 7229}]",1982-04-01,39103425.0,100.0,sword_and_the_sorcerer,0.0010147851486042,0.0,0.1101869975006775,0.0432714023306934,0.90524255472914,0.0,0.7800243852875431,0.2199756147124568
tt0268126,Adaptation.,19000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11.624481,"[{'name': 'Beverly Detroit', 'id': 267}, {'name': 'Propaganda Films', 'id': 278}, {'name': 'Clinica Estetico', 'id': 1274}, {'name': 'Intermedia', 'id': 8856}, {'name': 'Good Machine', 'id': 10565}, {'name': 'Magnet Productions', 'id': 23227}]",2002-12-06,32801173.0,114.0,adaptation._tt0268126,0.0,0.0017130922158383,0.0073889408504982,0.0008565461079191,0.9944324502985252,0.0008565461079191,0.716112034752762,0.283887965247238
tt0083365,Zoot Suit,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1.128317,"[{'name': 'Universal Pictures', 'id': 33}]",1981-10-02,0.0,103.0,zoot.suit_tt0083365,0.1567428934974506,0.0556516245327866,0.31413878113651,0.108300713080206,0.550573026658773,0.0018087672636982,0.8783289127851853,0.1216710872148146
tt0083641,Best Friends,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4.771286,"[{'name': 'Warner Bros.', 'id': 6194}]",1982-12-17,0.0,116.0,best.friends_tt0083641,0.0126763256111651,0.0,0.1012451892305261,0.0,0.9440762075758716,0.0,0.5210546282245827,0.4789453717754173
tt0083642,The Best Little Whorehouse in Texas,35000000,"[{'id': 35, 'name': 'Comedy'}]",2.171346,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'RKO', 'id': 5902}]",1982-07-23,69701637.0,114.0,best_little_whorehouse_in_texas,0.0394876429216926,0.0,0.0748687019501525,0.0020647518761541,0.921875368354878,0.0,0.6232358034599069,0.376764196540093
tt0083806,Deathtrap,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",3.814738,"[{'name': 'Warner Bros.', 'id': 6194}]",1982-03-19,0.0,116.0,deathtrap_tt0083806,0.0,0.0,0.0,0.0,1.0,0.0,0.7363691008517937,0.2636308991482062
tt0252076,Maid in Manhattan,55000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.291939,"[{'name': 'Red Om Films', 'id': 2455}]",2002-12-13,154906693.0,105.0,maid.in.manhatt_tt0252076,0.0614720928456898,0.0064644029712365,0.3860153361184131,0.011045059392009,0.6067785425233696,0.0049013405469082,0.4800270176731308,0.5199729823268692
tt0257360,About Schmidt,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",11.066473,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Avery Pix', 'id': 1565}]",2002-12-13,105834556.0,125.0,about.schmidt_tt0257360,0.0,0.0,0.0089531830447356,0.0,0.9910468169552644,0.0,0.7803457957736072,0.2196542042263927
tt0167261,The Lord of the Rings: The Two Towers,79000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",29.423537,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'New Line Cinema', 'id': 12}, {'name': 'The Saul Zaentz Company', 'id': 5237}]",2002-12-18,926287400.0,179.0,lotr_two_towers,0.0,0.0,0.0250135201470992,0.0,0.9886264362556264,0.0058606717641087,0.9028609396957292,0.0971390603042707
tt0217505,Gangs of New York,100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}]",14.922399,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Initial Entertainment Group (IEG)', 'id': 7380}, {'name': 'Alberto Grimaldi Productions', 'id': 7381}]",2002-12-14,193772504.0,167.0,gangs.of.new.yo_tt0217505,0.0241769938417091,0.0,0.0146785270787399,0.0,0.9758230061582908,0.0,0.8851638401348535,0.1148361598651465
tt0313737,Two Weeks Notice,60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",7.738531,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Fortis Films', 'id': 4258}]",2002-12-19,93354918.0,101.0,two.weeks.notic_tt0313737,0.043876150627615,0.0,0.0432267782426778,0.0301255230125522,0.924518158995816,0.0,0.5129710097931124,0.4870289902068876
tt0102492,My Girl,16500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",8.605742,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Imagine Entertainment', 'id': 23}]",1991-11-27,0.0,102.0,my.girl_tt0102492,0.0,0.0,0.0107782824850674,0.0063092385278443,0.9981598054293788,0.0,0.4703208672558666,0.5296791327441334
